market_id,event_id,strict_sensitivity
1.259130569,35714795,True
1.259137177,35715737,True
1.259137179,35715742,True
1.259137774,35715821,True
1.259138031,35715851,True
1.259138074,35715856,True
1.259139788,35715982,True
1.259139924,35716193,True
1.259139925,35716203,True
1.259140102,35716198,True
1.259140103,35716208,True
1.259140330,35716213,True
1.259140574,35716230,True
1.259140806,35716251,True
1.259140936,35716279,True
1.259140987,35716343,True
1.259141117,35716485,True
1.259141253,35716527,True
1.259141254,35716522,True
1.259141255,35716532,True
1.259141520,35716562,True
1.259141521,35716542,True
1.259141522,35716537,True
1.259141851,35716547,True
1.259141852,35716557,True
1.259142097,35716552,True
1.259142547,35716587,True
1.259142882,35716613,True
1.259142885,35716638,True
1.259142979,35716618,True
1.259142981,35716623,True
1.259142989,35716643,True
1.259143362,35716633,True
1.259143586,35716628,True
1.259143741,35716648,True
1.259143869,35716653,True
1.259143997,35716658,True
1.259144125,35716663,True
1.259144257,35716669,True
1.259144395,35716687,True
1.259144396,35716692,True
1.259144400,35716697,True
1.259144662,35716702,True
1.259144663,35716717,True
1.259144666,35716712,True
1.259144987,35716707,True
1.259144993,35716742,True
1.259144998,35716747,True
1.259145240,35716722,True
1.259145401,35716727,True
1.259145564,35716732,True
1.259145728,35716737,True
1.259146090,35716755,True
1.259146281,35716771,True
1.259146329,35716782,True
1.259146460,35716788,True
1.259149232,35716823,False
1.259149234,35716881,False
1.259149333,35716915,True
1.259149378,35716922,True
1.259149648,35717257,True
1.259149694,35717271,True
1.259150014,35717292,True
1.259150042,35717297,True
1.259150095,35717302,True
1.259150177,35717316,True
1.259150178,35717326,True
1.259150213,35717321,True
1.259150285,35717331,True
1.259150290,35717341,True
1.259150355,35717336,True
1.259150414,35717356,True
1.259150427,35717351,True
1.259150892,35717399,True
1.259151109,35717427,True
1.259151152,35717422,True
1.259151324,35717462,True
1.259151326,35717457,True
1.259151448,35717489,True
1.259151449,35717484,True
1.259151609,35717510,True
1.259152464,35717571,True
1.259152594,35717515,False
1.259152595,35717561,False
1.259152604,35717599,True
1.259152644,35717605,True
1.259152740,35717638,True
1.259152742,35717644,True
1.259152744,35717649,True
1.259152805,35717654,True
1.259152806,35717659,True
1.259152811,35717670,True
1.259152887,35717675,True
1.259152891,35717664,True
1.259152897,35717695,True
1.259152971,35717680,True
1.259152978,35717700,True
1.259153054,35717685,True
1.259153058,35717690,True
1.259153135,35717710,True
1.259153141,35717705,True
1.259153217,35717715,True
1.259153276,35717720,True
1.259153353,35717725,True
1.259153712,35717740,True
1.259153728,35717745,True
1.259153810,35717751,True
1.259153811,35717757,True
1.259153921,35717782,True
1.259153964,35717733,False
1.259153968,35717797,True
1.259153970,35717807,True
1.259154009,35717802,True
1.259154020,35717812,True
1.259154082,35717822,True
1.259154104,35717817,True
1.259154174,35717827,True
1.259154184,35717837,True
1.259154252,35717832,True
1.259154414,35717857,True
1.259154457,35717852,True
1.259154510,35717894,True
1.259154511,35717899,True
1.259154640,35717889,True
1.259154772,35717913,True
1.259154774,35717923,True
1.259154779,35717938,True
1.259154828,35717918,True
1.259154839,35717933,True
1.259154855,35717968,True
1.259154914,35717928,True
1.259154926,35717943,True
1.259154997,35717948,True
1.259155003,35717958,True
1.259155073,35717953,True
1.259155151,35717963,True
1.259155310,35717991,True
1.259155311,35717996,True
1.259155312,35717986,True
1.259155345,35718001,True
1.259155351,35718022,True
1.259155432,35718006,True
1.259155436,35718027,True
1.259155515,35718011,True
1.259155521,35718032,True
1.259155598,35718017,True
1.259155603,35718037,True
1.259155789,35718076,True
1.259155790,35718091,True
1.259155830,35718086,True
1.259155833,35718081,True
1.259155854,35718106,True
1.259155916,35718101,True
1.259155921,35718096,True
1.259156586,35718147,True
1.259156587,35718142,True
1.259156617,35718152,True
1.259156647,35718157,True
1.259156653,35718167,True
1.259156660,35718177,True
1.259156732,35718162,True
1.259156737,35718182,True
1.259156813,35718172,True
1.259156885,35718187,True
1.259157040,35718202,True
1.259157211,35718211,True
1.259157302,35718225,True
1.259157303,35718230,True
1.259157349,35718240,True
1.259157383,35718235,True
1.259157463,35718245,True
1.259157549,35718254,True
1.259157551,35718264,True
1.259157667,35718289,True
1.259157717,35718259,True
1.259157726,35718269,True
1.259157797,35718274,True
1.259157807,35718284,True
1.259157878,35718279,True
1.259157890,35718304,True
1.259157958,35718294,True
1.259158025,35718299,True
1.259158092,35718309,True
1.259158429,35718320,True
1.259158435,35718330,True
1.259158482,35718325,True
1.259158500,35718335,True
1.259160113,35718418,True
1.259160114,35718428,True
1.259160125,35718423,True
1.259160136,35718433,True
1.259160205,35718438,True
1.259160342,35718453,True
1.259160349,35718463,True
1.259160357,35718473,True
1.259160387,35718458,True
1.259160465,35718468,True
1.259160540,35718478,True
1.259160594,35718483,True
1.259161467,35718722,True
1.259161468,35718697,True
1.259161469,35718702,True
1.259161490,35718707,True
1.259161496,35718712,True
1.259161522,35718727,True
1.259161578,35718737,True
1.259161584,35718717,True
1.259161608,35718747,True
1.259161666,35718742,True
1.259161672,35718732,True
1.259162658,35719374,True
1.259165517,35719549,True
1.259165790,35719614,True
1.259167014,35719779,True
1.259167071,35719834,True
1.259167072,35719824,True
1.259167075,35719814,True
1.259167338,35719819,True
1.259167339,35719854,True
1.259167340,35719829,True
1.259167581,35719839,True
1.259167824,35719844,True
1.259167985,35719849,True
1.259168223,35719877,True
1.259168224,35719862,True
1.259168319,35719867,True
1.259168529,35719872,True
1.259168983,35719914,True
1.259169052,35719948,True
1.259169053,35719943,True
1.259169070,35719938,True
1.259169181,35719956,True
1.259169228,35719964,True
1.259169908,35720084,True
1.259170053,35720141,True
1.259170112,35720100,True
1.259170144,35720146,True
1.259170388,35720171,True
1.259170389,35720116,True
1.259170620,35720126,True
1.259170775,35720151,True
1.259170915,35720156,True
1.259170959,35720106,True
1.259170986,35720166,True
1.259171173,35720121,True
1.259171321,35720131,True
1.259171468,35720136,True
1.259171598,35720161,True
1.259171680,35720190,True
1.259172646,35720290,True
1.259172940,35720318,True
1.259173139,35720333,True
1.259173178,35720338,True
1.259173225,35720395,True
1.259173226,35720390,True
1.259173227,35720380,True
1.259173324,35720405,True
1.259173616,35720400,True
1.259173782,35720410,True
1.259173993,35720385,True
1.259174150,35720635,True
1.259174523,35720709,True
1.259174524,35720704,True
1.259174613,35720720,True
1.259174767,35720735,True
1.259174895,35720730,True
1.259175023,35720746,True
1.259175025,35720741,True
1.259175244,35720797,True
1.259175287,35720790,True
1.259175415,35720813,True
1.259175416,35720803,True
1.259175417,35720808,True
1.259175447,35720818,True
1.259175452,35720823,True
1.259175632,35720834,True
1.259175675,35720844,True
1.259175764,35720849,True
1.259175928,35720839,True
1.259176059,35720871,True
1.259176187,35720866,True
1.259176315,35720861,True
1.259176443,35720879,True
1.259176589,35720884,True
1.259176616,35720889,True
1.259176720,35720906,True
1.259176889,35720915,True
1.259176934,35720930,True
1.259176977,35720935,True
1.259177020,35720940,True
1.259177079,35720964,True
1.259177124,35720989,True
1.259177441,35721037,True
1.259178948,35721023,False
1.259180814,35721743,False
1.259182324,35721836,False
1.259182457,35721888,True
1.259183838,35721988,True
1.259183841,35721993,True
1.259183926,35722008,True
1.259185805,35722068,True
1.259189197,35722818,True
1.259189227,35722823,True
1.259189687,35722833,True
1.259189867,35722861,True
1.259189872,35722866,True
1.259190926,35722901,True
1.259191255,35722917,True
1.259191325,35722928,True
1.259191533,35723000,True
1.259192138,35723035,True
1.259195801,35723059,True
1.259196215,35723098,True
1.259196223,35723103,True
1.259196405,35723108,True
1.259196599,35723113,True
1.259196783,35723140,True
1.259196784,35723135,True
1.259196785,35723145,True
1.259197050,35723150,True
1.259197326,35723166,True
1.259197415,35723179,True
1.259197600,35723205,True
1.259197677,35723219,True
1.259197679,35723224,True
1.259197683,35723234,True
1.259197732,35723229,True
1.259198504,35723278,True
1.259198538,35723268,True
1.259198544,35723293,True
1.259198611,35723273,True
1.259198671,35723283,True
1.259198715,35723288,True
1.259198759,35723298,True
1.259199200,35723329,True
1.259199355,35723335,True
1.259200934,35723390,True
1.259201358,35723722,True
1.259201486,35723730,True
1.259202010,35723764,True
1.259202281,35723781,True
1.259202440,35723789,True
1.259202679,35723837,True
1.259202722,35723827,True
1.259202723,35723842,True
1.259202748,35723847,True
1.259202789,35723832,True
1.259202795,35723852,True
1.259203131,35723895,True
1.259203895,35723924,True
1.259204289,35723949,True
1.259204290,35723939,True
1.259204467,35723944,True
1.259204468,35723954,True
1.259204710,35723959,True
1.259204866,35723964,True
1.259207192,35724504,True
1.259207193,35724519,True
1.259207200,35724509,True
1.259207234,35724524,True
1.259207273,35724514,True
1.259207407,35724532,True
1.259207674,35724565,True
1.259207675,35724555,True
1.259207676,35724550,True
1.259207719,35724560,True
1.259207720,35724570,True
1.259207737,35724580,True
1.259207802,35724575,True
1.259209377,35724657,False
1.259209378,35724643,False
1.259209379,35724660,False
1.259209380,35724661,False
1.259209381,35724662,False
1.259209382,35724612,False
1.259214589,35725367,False
1.259214590,35725438,False
1.259214591,35725471,False
1.259214638,35725470,False
1.259214639,35725441,False
1.259214640,35725440,False
1.259214641,35725466,False
1.259214688,35725434,False
1.259214689,35725433,False
1.259214690,35725453,False
1.259214691,35725419,False
1.259214738,35725494,False
1.259214739,35725493,False
1.259214788,35725377,False
1.259214789,35725343,False
1.259214790,35725458,False
1.259214791,35725460,False
1.259214792,35725462,False
1.259214839,35725489,False
1.259214897,35724837,False
1.259214898,35725245,False
1.259214899,35725250,False
1.259214900,35725285,False
1.259214901,35725288,False
1.259214948,35725286,False
1.259214949,35725289,False
1.259214950,35725287,False
1.259214997,35725364,False
1.259214998,35725368,False
1.259218179,35725521,False
1.259218180,35725704,False
1.259221870,35726348,True
1.259222025,35726357,True
1.259222120,35726362,True
1.259222615,35726412,True
1.259222770,35726440,True
1.259222813,35726446,True
1.259222970,35726464,True
1.259223125,35726496,True
1.259223257,35726510,True
1.259223751,35726559,True
1.259224274,35726581,True
1.259224341,35726594,True
1.259224342,35726599,True
1.259224641,35726634,True
1.259225021,35726688,True
1.259225675,35726733,True
1.259225803,35726738,True
1.259225957,35726977,True
1.259226262,35726991,True
1.259226413,35727010,True
1.259226415,35727015,True
1.259227313,35727066,True
1.259227365,35727071,True
1.259228324,35727080,True
1.259228513,35727094,True
1.259228755,35727101,True
1.259229493,35727116,True
1.259229536,35727123,True
1.259229651,35727128,True
1.259229892,35727149,True
1.259230020,35727158,True
1.259230063,35727163,True
1.259230308,35727187,True
1.259230530,35727204,True
1.259231527,35727385,True
1.259231570,35727395,True
1.259231586,35727390,True
1.259231737,35727435,True
1.259231900,35727447,True
1.259232044,35726713,False
1.259232046,35727469,True
1.259232202,35727501,True
1.259232250,35727531,True
1.259232824,35727548,True
1.259232956,35727554,True
1.259233090,35727614,True
1.259233220,35727750,True
1.259233348,35727820,True
1.259233491,35727911,True
1.259233605,35727950,True
1.259233662,35727961,True
1.259233855,35727993,True
1.259233983,35727998,True
1.259234024,35728003,True
1.259234071,35728008,True
1.259234500,35728043,True
1.259234579,35728062,True
1.259234714,35728071,True
1.259234811,35728128,True
1.259234900,35728133,True
1.259235055,35728196,True
1.259235232,35728210,True
1.259235654,35728230,True
1.259235806,35728237,True
1.259235904,35728262,True
1.259235932,35728267,True
1.259235947,35728273,True
1.259236023,35728283,True
1.259236045,35728278,True
1.259236281,35728312,True
1.259236413,35728342,True
1.259236541,35728348,True
1.259236894,35728374,True
1.259236897,35728379,True
1.259238007,35728428,True
1.259238065,35728470,True
1.259238193,35728476,True
1.259238250,35728504,True
1.259238281,35728509,True
1.259238440,35728527,True
1.259238487,35728087,False
1.259238488,35728545,False
1.259238489,35728192,False
1.259238490,35728089,False
1.259238491,35728090,False
1.259238492,35728088,False
1.259238493,35728540,False
1.259238494,35728091,False
1.259238495,35728092,False
1.259238496,35728093,False
1.259238497,35728184,False
1.259238498,35729220,True
1.259238545,35728461,False
1.259238555,35728485,False
1.259238556,35728486,False
1.259238557,35728459,False
1.259238558,35728458,False
1.259238559,35728457,False
1.259238560,35728449,False
1.259238561,35728483,False
1.259238562,35728481,False
1.259238563,35728467,False
1.259238564,35728488,False
1.259238565,35727974,False
1.259238570,35727984,False
1.259238575,35727990,False
1.259238576,35727986,False
1.259238579,35727970,False
1.259238581,35727981,False
1.259238582,35727985,False
1.259238590,35729244,True
1.259238633,35729256,True
1.259238764,35729280,True
1.259241818,35729289,False
1.259241910,35729343,True
1.259242083,35729290,False
1.259242084,35729334,False
1.259242085,35729372,True
1.259242589,35729444,False
1.259242590,35729445,False
1.259242592,35729448,False
1.259242813,35729533,True
1.259243167,35729460,False
1.259243168,35729303,False
1.259243169,35729469,False
1.259243170,35729465,False
1.259243171,35729466,False
1.259243172,35729302,False
1.259243173,35729464,False
1.259243515,35729968,False
1.259244735,35729980,False
1.259245435,35730131,False
1.259245437,35730111,False
1.259247088,35730321,False
1.259249628,35726559,True
1.259253973,35731006,True
1.259254133,35731096,True
1.259254619,35731140,True
1.259255388,35731215,True
1.259255456,35731228,True
1.259255549,35731336,True
1.259255786,35731366,True
1.259255790,35731371,True
1.259256014,35731396,True
1.259256021,35731390,True
1.259256973,35731515,True
1.259257043,35731559,True
1.259257095,35731569,True
1.259257784,35731620,True
1.259257845,35731930,True
1.259258143,35732007,True
1.259258781,35732074,True
1.259259152,35732097,True
1.259260216,35732118,True
1.259260344,35732125,True
1.259260387,35732133,True
1.259260546,35732150,True
1.259260682,35732166,True
1.259261689,35732247,True
1.259262089,35732283,True
1.259262501,35732356,True
1.259263003,35732398,True
1.259264933,35732453,True
1.259265460,35732595,True
1.259267807,35732670,True
1.259267899,35732680,True
1.259268181,35732362,False
1.259268182,35732632,False
1.259268183,35732026,False
1.259268184,35732027,False
1.259268185,35732189,False
1.259268186,35732327,False
1.259268187,35732335,False
1.259268188,35732336,False
1.259268189,35732339,False
1.259268192,35732491,False
1.259268193,35732499,False
1.259268194,35732501,False
1.259268195,35732514,False
1.259268196,35732564,False
1.259268205,35732348,False
1.259268206,35732349,False
1.259268207,35732361,False
1.259268208,35732469,False
1.259268209,35732507,False
1.259268210,35732512,False
1.259268211,35732676,False
1.259268212,35732677,False
1.259268488,35732765,True
1.259269036,35732901,False
1.259269043,35732873,False
1.259269044,35732822,False
1.259269045,35732883,False
1.259269049,35732838,False
1.259269050,35732837,False
1.259269053,35732826,False
1.259271534,35733073,False
1.259272253,35733575,False
1.259277739,35733982,True
1.259279306,35734205,True
1.259281604,35734379,True
1.259282007,35734551,True
1.259282135,35734557,True
1.259282408,35734572,True
1.259282536,35734585,True
1.259282884,35734625,True
1.259283843,35734722,True
1.259283974,35734749,True
1.259284108,35734763,True
1.259284237,35734768,True
1.259284843,35735195,True
1.259285683,35735228,True
1.259287043,35735377,True
1.259287191,35735385,True
1.259288201,35735417,True
1.259288454,35735443,True
1.259289456,35735780,True
1.259289621,35735874,True
1.259289729,35735903,True
1.259289781,35735917,True
1.259289950,35735942,True
1.259290851,35736012,True
1.259291085,35736094,True
1.259291353,35736175,True
1.259291403,35736188,True
1.259291685,35736251,False
1.259291688,35735901,False
1.259291689,35735959,False
1.259291690,35736100,False
1.259291693,35736035,False
1.259291694,35736038,False
1.259291695,35736090,False
1.259291696,35736091,False
1.259291701,35735948,False
1.259291702,35735949,False
1.259291703,35735950,False
1.259291773,35736341,True
1.259292847,35736436,False
1.259292848,35736459,False
1.259297776,35737246,False
1.259301024,35737574,False
1.259308328,35738214,True
1.259308460,35738232,True
1.259308809,35738242,True
1.259308941,35738249,True
1.259309577,35738348,True
1.259309648,35738358,True
1.259309649,35738388,True
1.259309691,35738363,True
1.259309763,35738368,True
1.259309814,35738373,True
1.259309860,35738378,True
1.259309903,35738383,True
1.259310157,35738401,True
1.259310216,35738416,True
1.259310870,35738458,True
1.259311040,35738475,True
1.259311152,35738610,True
1.259311281,35738642,True
1.259311282,35738632,True
1.259311283,35738637,True
1.259311548,35738647,True
1.259311549,35738668,True
1.259311788,35738652,True
1.259311947,35738657,True
1.259312095,35738662,True
1.259312981,35739011,True
1.259313167,35739096,True
1.259313168,35739091,True
1.259313187,35739101,True
1.259313229,35739131,True
1.259313230,35739106,True
1.259313276,35739111,True
1.259313315,35739146,True
1.259313316,35739116,True
1.259313362,35739136,True
1.259313398,35739121,True
1.259313473,35739126,True
1.259313549,35739141,True
1.259313706,35739221,True
1.259313858,35739228,True
1.259313986,35739233,True
1.259314627,35739245,True
1.259314760,35739261,True
1.259314779,35739276,True
1.259314783,35739266,True
1.259314791,35739271,True
1.259314859,35739286,True
1.259314865,35739281,True
1.259314873,35739292,True
1.259314948,35739297,True
1.259315397,35739369,True
1.259315957,35739420,True
1.259315985,35739441,True
1.259316012,35739425,True
1.259316038,35739446,True
1.259316074,35739431,True
1.259316257,35739436,True
1.259316324,35739462,True
1.259317562,35739037,False
1.259317563,35739083,False
1.259317564,35739489,False
1.259317566,35739227,False
1.259317571,35739526,True
1.259317660,35739173,False
1.259317741,35739544,True
1.259319364,35739710,True
1.259326327,35739890,False
1.259326945,35740660,True
1.259327032,35740723,True
1.259328768,35740831,True
1.259329818,35740889,True
1.259330969,35741132,True
1.259331058,35741235,True
1.259331117,35741392,True
1.259331119,35741417,True
1.259331120,35741402,True
1.259331149,35741397,True
1.259331276,35741412,True
1.259331392,35741422,True
1.259331681,35741407,True
1.259331691,35741432,True
1.259331931,35741427,True
1.259332288,35741460,True
1.259332716,35741501,True
1.259332805,35741521,True
1.259332806,35741506,True
1.259332807,35741511,True
1.259333099,35741541,True
1.259333100,35741516,True
1.259333347,35741526,True
1.259333509,35741531,True
1.259333668,35741536,True
1.259333982,35741546,True
1.259334462,35741568,True
1.259334639,35741575,True
1.259334901,35741596,True
1.259335034,35741638,True
1.259335077,35741643,True
1.259335350,35741662,True
1.259335351,35741657,True
1.259335365,35741667,True
1.259335392,35741677,True
1.259335536,35741672,True
1.259335826,35741682,True
1.259336791,35741752,True
1.259336844,35741778,True
1.259336866,35741783,True
1.259336930,35741788,True
1.259336933,35741793,True
1.259337424,35741846,True
1.259337426,35741851,True
1.259337474,35741856,True
1.259337564,35742049,True
1.259337577,35742055,True
1.259337876,35742194,True
1.259338007,35742225,True
1.259338009,35742245,True
1.259338026,35742235,True
1.259338053,35742230,True
1.259338108,35742240,True
1.259338185,35742250,True
1.259338250,35742255,True
1.259338310,35742281,True
1.259338311,35742276,True
1.259338312,35742306,True
1.259338332,35742291,True
1.259338369,35742316,True
1.259338375,35742286,True
1.259338450,35742326,True
1.259338454,35742296,True
1.259338534,35742301,True
1.259338607,35742311,True
1.259338688,35742321,True
1.259338783,35742334,True
1.259338784,35742339,True
1.259338785,35742354,True
1.259338813,35742349,True
1.259338815,35742344,True
1.259338838,35742389,True
1.259338897,35742359,True
1.259338898,35742379,True
1.259338978,35742364,True
1.259338979,35742384,True
1.259339057,35742369,True
1.259339059,35742399,True
1.259339139,35742374,True
1.259339215,35742394,True
1.259339289,35742404,True
1.259339379,35742410,True
1.259339559,35742422,True
1.259339733,35742437,True
1.259339782,35742451,True
1.259341060,35742577,True
1.259341082,35742582,True
1.259341248,35742676,True
1.259341295,35743285,True
1.259341634,35743431,True
1.259341635,35743456,True
1.259341636,35743426,True
1.259341671,35743436,True
1.259341705,35743461,True
1.259341968,35743441,True
1.259342046,35743446,True
1.259342127,35743451,True
1.259342169,35743466,True
1.259342227,35743471,True
1.259342551,35742417,False
1.259342553,35742216,False
1.259342856,35743518,True
1.259342858,35743523,True
1.259342860,35743533,True
1.259342909,35743553,True
1.259342915,35743528,True
1.259342935,35743563,True
1.259342994,35743584,True
1.259343000,35743538,True
1.259343017,35743573,True
1.259343085,35743543,True
1.259343096,35743579,True
1.259343162,35743548,True
1.259343238,35743558,True
1.259343318,35743568,True
1.259343395,35743589,True
1.259345555,35743691,True
1.259345568,35743701,True
1.259345571,35743721,True
1.259345597,35743696,True
1.259345613,35743706,True
1.259345677,35743716,True
1.259345694,35743711,True
1.259348595,35741688,False
1.259351262,35744528,True
1.259352762,35744658,True
1.259354008,35745011,True
1.259354170,35745023,True
1.259354304,35745031,True
1.259355273,35745069,True
1.259355853,35745175,True
1.259356081,35745233,True
1.259356082,35745238,True
1.259356099,35745228,True
1.259356138,35745258,True
1.259356139,35745243,True
1.259356185,35745248,True
1.259356224,35745293,True
1.259356225,35745268,True
1.259356270,35745253,True
1.259356309,35745273,True
1.259356310,35745298,True
1.259356356,35745263,True
1.259356391,35745303,True
1.259356392,35745308,True
1.259356441,35745278,True
1.259356475,35745318,True
1.259356485,35745398,True
1.259356529,35745283,True
1.259356570,35745413,True
1.259356573,35745333,True
1.259356640,35745288,True
1.259356704,35745343,True
1.259356711,35745423,True
1.259356784,35745313,True
1.259356788,35745388,True
1.259356860,35745323,True
1.259356913,35745403,True
1.259356917,35745328,True
1.259356989,35745418,True
1.259357021,35745338,True
1.259357087,35745433,True
1.259357127,35745348,True
1.259357161,35745448,True
1.259357203,35745353,True
1.259357234,35745453,True
1.259357302,35745358,True
1.259357343,35745468,True
1.259357373,35745363,True
1.259357419,35745473,True
1.259357451,35745368,True
1.259357512,35745483,True
1.259357559,35745373,True
1.259357586,35745493,True
1.259357637,35745378,True
1.259357670,35745503,True
1.259357733,35745383,True
1.259357777,35745508,True
1.259357811,35745393,True
1.259357853,35745523,True
1.259357884,35745408,True
1.259357949,35745528,True
1.259357994,35745428,True
1.259358022,35745533,True
1.259358068,35745438,True
1.259358099,35745538,True
1.259358162,35745443,True
1.259358210,35745543,True
1.259358240,35745458,True
1.259358282,35745463,True
1.259358317,35745478,True
1.259358376,35745488,True
1.259358423,35745498,True
1.259358464,35745513,True
1.259358629,35745518,True
1.259359324,35745614,True
1.259359327,35745619,True
1.259359414,35745628,True
1.259359503,35745633,True
1.259359760,35745642,True
1.259359762,35745647,True
1.259362006,35745686,True
1.259362800,35745724,True
1.259362801,35745714,True
1.259362802,35745719,True
1.259363067,35745729,True
1.259363604,35745909,True
1.259363647,35745914,True
1.259363919,35746028,True
1.259363949,35746033,True
1.259364125,35746050,True
1.259364126,35746060,True
1.259364128,35746055,True
1.259364515,35746076,True
1.259364562,35746095,True
1.259364563,35746100,True
1.259364564,35746090,True
1.259364829,35746110,True
1.259364830,35746105,True
1.259365072,35746120,True
1.259365332,35746115,True
1.259365460,35746131,True
1.259365461,35746136,True
1.259366140,35746230,True
1.259366621,35746264,True
1.259368264,35746367,True
1.259368425,35746385,True
1.259369427,35746513,False
1.259369428,35746499,False
1.259371660,35747199,True
1.259372471,35747209,True
1.259372905,35747248,True
1.259373498,35747268,True
1.259373922,35747289,True
1.259374106,35747307,True
1.259374391,35747325,True
1.259375526,35747622,True
1.259375528,35747642,True
1.259375529,35747627,True
1.259375580,35747632,True
1.259375582,35747637,True
1.259375758,35747652,True
1.259376344,35747807,True
1.259376348,35747812,True
1.259376436,35747821,True
1.259376573,35747141,False
1.259376574,35746690,False
1.259378836,35747855,True
1.259379442,35747862,True
1.259379443,35747877,True
1.259379444,35747867,True
1.259379500,35747872,True
1.259379512,35747882,True
1.259379574,35747892,True
1.259379643,35747887,True
1.259381098,35747933,True
1.259381099,35747923,True
1.259381100,35747928,True
1.259381150,35747938,True
1.259381151,35747943,True
1.259381152,35747953,True
1.259381238,35747963,True
1.259381239,35747958,True
1.259381241,35747948,True
1.259381325,35747988,True
1.259381326,35747968,True
1.259381327,35747978,True
1.259381407,35747973,True
1.259381408,35747993,True
1.259381409,35748003,True
1.259381494,35747983,True
1.259381503,35748028,True
1.259381514,35747998,True
1.259381585,35748008,True
1.259381587,35748058,True
1.259381657,35748013,True
1.259381723,35748023,True
1.259381729,35748093,True
1.259381795,35748018,True
1.259381808,35748038,True
1.259381872,35748098,True
1.259381936,35748033,True
1.259381952,35748043,True
1.259382009,35748103,True
1.259382023,35748048,True
1.259382083,35748053,True
1.259382151,35748113,True
1.259382160,35748063,True
1.259382224,35748108,True
1.259382246,35748143,True
1.259382302,35748068,True
1.259382360,35748118,True
1.259382376,35748158,True
1.259382436,35748073,True
1.259382464,35748128,True
1.259382517,35748183,True
1.259382575,35748078,True
1.259382590,35748133,True
1.259382660,35748218,True
1.259382688,35748083,True
1.259382751,35748138,True
1.259382814,35748238,True
1.259382827,35748088,True
1.259382890,35748163,True
1.259382910,35748123,True
1.259382968,35748168,True
1.259383029,35748148,True
1.259383046,35748188,True
1.259383105,35748153,True
1.259383133,35748193,True
1.259383180,35748173,True
1.259383244,35748203,True
1.259383264,35748178,True
1.259383303,35748198,True
1.259383323,35748208,True
1.259383406,35748213,True
1.259383461,35748223,True
1.259383480,35748228,True
1.259383543,35748233,True
1.259383564,35748244,True
1.259384037,35748276,True
1.259384949,35748341,True
1.259384950,35748346,True
1.259384951,35748336,True
1.259385111,35748351,True
1.259385532,35748370,True
1.259386034,35748501,True
1.259386467,35748538,True
1.259386468,35748528,True
1.259386506,35748533,True
1.259386519,35748548,True
1.259386591,35748543,True
1.259386669,35748553,True
1.259386733,35748559,True
1.259387684,35748588,True
1.259387718,35748593,True
1.259388197,35748618,True
1.259389225,35749040,True
1.259389226,35749035,True
1.259389227,35749050,True
1.259389286,35749055,True
1.259389287,35749045,True
1.259390983,35749118,True
1.259391028,35749129,True
1.259391296,35749151,True
1.259391369,35749174,True
1.259391458,35749179,True
1.259391717,35749192,True
1.259392317,35749232,True
1.259392520,35749255,True
1.259392521,35749250,True
1.259392608,35749264,True
1.259392746,35749289,True
1.259392874,35749294,True
1.259392876,35749299,True
1.259392927,35749314,True
1.259392928,35749304,True
1.259393005,35749309,True
1.259393089,35749546,True
1.259393579,35750016,True
1.259394498,35750054,True
1.259394630,35750064,True
1.259394631,35750059,True
1.259394632,35750074,True
1.259394687,35750069,True
1.259394697,35750084,True
1.259394768,35750079,True
1.259395277,35750195,False
1.259395278,35750208,False
1.259395279,35750193,False
1.259395283,35750207,False
1.259395285,35750194,False
1.259395945,35750256,False
1.259395946,35750279,False
1.259395961,35750319,True
1.259396440,35750277,False
1.259396441,35750272,False
1.259398935,35750044,False
1.259398942,35750171,False
1.259398946,35750091,False
1.259398962,35750122,False
1.259398969,35750118,False
1.259398977,35750115,False
1.259398979,35750092,False
1.259398980,35750106,False
1.259400099,35751157,False
1.259400100,35751134,False
1.259400101,35751101,False
1.259400102,35751116,False
1.259401690,35751355,True
1.259401773,35751390,True
1.259402527,35751473,True
1.259402733,35751498,True
1.259402861,35751504,True
1.259402897,35751509,True
1.259402936,35751516,True
1.259402995,35751523,True
1.259403273,35751234,False
1.259403275,35751235,False
1.259403278,35751237,False
1.259403280,35751423,False
1.259403283,35751425,False
1.259403285,35751427,False
1.259403297,35751454,False
1.259403298,35751455,False
1.259403299,35751459,False
1.259403300,35751461,False
1.259403305,35751833,True
1.259403433,35750146,False
1.259403434,35750274,False
1.259403435,35750293,False
1.259403436,35750297,False
1.259403437,35750298,False
1.259403438,35750396,False
1.259403439,35750440,False
1.259404006,35751864,True
1.259404134,35751871,True
1.259404403,35751890,True
1.259404405,35751895,True
1.259404491,35751900,True
1.259404723,35751919,True
1.259404855,35751941,True
1.259404871,35751946,True
1.259404933,35751951,True
1.259404979,35751956,True
1.259405024,35751961,True
1.259405775,35752112,True
1.259405847,35752118,True
1.259405899,35752125,True
1.259406273,35752148,True
1.259406401,35752153,True
1.259406405,35752158,True
1.259406622,35752172,True
1.259406694,35752189,True
1.259406786,35752195,True
1.259406957,35752211,True
1.259407085,35752217,True
1.259407125,35752222,True
1.259407210,35752273,True
1.259407289,35752291,True
1.259407328,35752296,True
1.259407372,35752301,True
1.259408285,35752370,True
1.259408286,35752375,True
1.259408377,35752390,True
1.259408425,35752395,True
1.259408796,35752440,True
1.259408850,35752584,True
1.259408887,35752590,True
1.259409396,35752760,True
1.259409720,35752812,True
